,truck_id,duration,fill_volume,n_units,orders,from_warehouse,route_date,stops,total_distance
10,,,0.45359999999999995,63.0,DfN8XqUVeVHjTW3Pat76Tr > MUT2TaTikTsi8FzSCnimxv,Clermont-Ferrand,2021-01-03,Clermont-Ferrand > Villeurbanne,278.894
11,,,58.22870000000001,115.0,EsxsznGvNqPivXJhojRzrt > WkRAHWCi2m3hRhPw7HFFG8 > 5M7QNV2cDdyLn7VAomDcHX,Avignon,2021-01-08,Avignon > Montélimar,135.536
12,,,78.76010000000001,297.0,2mxHAEESrkmC4ZsixTXeUj > 8HVw3UYTJFBr8xMRTEo7jM > HFKXurAaZDfpaqGXhSCdHB > 68SMwkbuEGo75Xcvupuzrp > nd6TnjejMR9429LGJHD53J > 6zWzKiW3XoeqHFXANQSAaK > 8YUvvptm8zUP8joxfp2W4k > X78Va6yEgQi49ouer9uhPY > hH2WoVa49bXqeLVmoQAYYC > n8RBgWvuBT2N9j5xvZRtYa,Avignon,2021-01-08,Avignon > Valence > Grenoble > Nice > Cannes > Hyères > La Seyne-sur-Mer,645.074
13,,,43.498000000000005,140.0,3gh8jUjZqn3mAnrsoUhEt8 > SJwVzC3bjEAqGjEoPNNPpy > 5ARfANdiGyaGPqYmgD2fz5 > FAdHNn63d9DEhjXyqdqnja > CyjfmsS2vuvm7xhuJETidG > TXzmjupomgsyBXwSFrbuf6,Avignon,2021-01-08,Avignon > Aix-en-Provence > Marseille > Montpellier > Nîmes,305.57
14,,,79.51429999999999,172.0,ZLKCAZKcqkfSCXkEjrgRoa > L7Uyk6nWAj4JqLBBa9WPQM > gSpcq2RkDXdjyAZwpL6yfz > HH3Qpfi4RmEDenEJXBK3Ss > 2fpHD68tpq9Ej48eoMatnr > fipLR9swA3jnW7sNbx3ALF > ctkAbd8xYyVcMS3RfXE4K6 > EWTt7Vm6wgUT9JDaCTxvEZ,Cergy,2021-01-08,Cergy > Saint-Nazaire > Nantes > Tours > Versailles,821.793
15,,,77.96919999999999,592.0,hgJg3pHoMGAEyvqNJUw5rN > aXUF97ewuPCeVR8MsZnv9S > SB7cB4FwbPUqsbU7wyNVjL > bmF7zcruYjYiCBqJa7UTvH > HUiFRWsB4hoJmtxyFh7XPi > m4d7yEFCiyDLDszcHFdDgv > U8no9pKnTNhxyaJ3WZnQBc > 8EXFi4eyESHxKJZ4QuiCqr > Wys5vfYRHyR2C9omuoz4qP > T6pUVVryzCpn2opfUE7U49 > R4SUge4hgk3aXMzNFZ42Tk > ELzjU5pqtCRgfDsA3ZaTxQ > HBBsFvhhcu38AbXpVqdxx2 > nguAQTA3YgTEzvdaKjEXE9 > Mx3fQdkVPUZvEboFyVUDAC > GaY5uPjmUiEpCHgSPRTiUq > jhNx34j8fYFoJvxtsEbpd2 > 3V4PDfdWCiJJbFB7YYkcqa > 4yaJgYPiGmrFwfRB3HTvUE > 3Xgt2cxCvAhxEFqnWCZPza > UtEEdYhVumJeGLqWNUyJ8V > eJhxtrzgf7JRZ8JJD6xSW2,Cergy,2021-01-08,Cergy > Nanterre > Boulogne-Billancourt > Antony > Courcouronnes > Maisons-Alfort > Créteil > Saint-Maur-des-Fossés > Champigny-sur-Marne > Noisy-le-Grand > Meaux > Aulnay-sous-Bois > Le Blanc-Mesnil > Sarcelles,176.476
16,,,81.18530000000001,171.0,ABesfqcEhdqEqfrY6utXVZ > D46mEmtDz4G7UFnQwfupS8 > Yb32Pi5mXTfajyMcroXavd > FrsYNjCXEeNCvLaUw6eWB3 > evkrrX9cp5WWcPJw3Nmm3b,Cergy,2021-01-08,Cergy > Épinay-sur-Seine > Calais,457.137
17,,,80.0833,320.0,mz6yJynd6EzWaSbKFHXwQs > C2ijNHpgdQ5RrLoiRLRAxa > 3gH5bALVJfUH5GXk8NwdVn > EcWaTXCQH9qtuiHfmKEZJq > aNXFg7say5CxmVJ38Lg9kj > eJAPsbgNRHrrnznCH3VtaT > cnrNhdSTJtWKwZfSG6fgi4 > ib7iacbtYyA6W2tB9iSkY4 > CWxpXsBkLsceLKMS4om6Rn > 5b8AgC8YqGFzxwdL4wK68Q > 4JCyoZCMvYGypfebzVs5DY,Cergy,2021-01-08,Cergy > Dunkerque > Boulogne-sur-Mer > Le Havre > Caen > Cherbourg > Brest > Quimper > Rennes > Le Mans,1416.569
18,,,62.79859999999999,480.0,HhhG6MVGfARnfRmPjB9jWE > f25qwqGhDuopZDVq8CNTKL > YWZigEQajCAM3duPBhiZSo > WT9cPjs2FiRo59qRZu3ciN > fWRMvnqrLA2fZxnLwe4rnR > QQnQAqQQdr77ZRxQjRXiH3 > YjLtQSFidrDA4YQ7hEQY9k > 8LAxUWk4GDstzSWtMWfp8R > J5oHXGhwWkcEwBsUKU2wBo > n5fM59nKkVoNu3LNvwZ9ak > gRFh9Yd6rHeJmh9pbQUUPM > EwNFftVMQti495zcCrGKu3 > NUGcBbbJkquJ6sUTbvV9J9 > 4vivyYSEsA9zjxsar7jHDW > UpQFUss6h9FdfYCdXuGfsQ > 7s4fAKaJM7ozTnkceiPUTY > QVbaDAFZAABZEK6vXGZdBo,Cergy,2021-01-08,Cergy > Argenteuil > Saint-Denis > Aubervilliers > Drancy > Pantin > Paris > Clichy > Carrières-sur-Seine > Levallois-Perret > Courbevoic > Colombes,77.309
19,,,26.6576,69.0,VmJ4HdbcHATypsNaZWxQvD > 4xLPgjoJJSsz4BGrZjjpBv,Cergy,2021-01-08,Cergy > Cergy,0.0
20,,,51.33399999999999,80.0,GDhuTcBnr9xdRhFb2jLYcW > Pkc3rGf2hEKGX2gQMY6AEJ > fP3qQVrJaEmoKu352fASSb > 299k9wuGRxooUSc8oaDTKR,Montauban,2021-01-08,Montauban > Toulouse > Perpignan,393.899
21,,,59.03320000000001,212.0,NjaheDd66s6zAoEQvUxhgM > PFioepmqPEosnmExEa3eHp > PSWybUNhn4sajpG4x2Pd6B > 54LYvCKKtaVWdsDz7q3ZwA > 6NNSCUWN4i9v7iPbEAbnuG > Eg39pYRog97FYmpoQoVGmr > Kx5R2Vj7oyaMSrNKfgExBS,Montauban,2021-01-08,Montauban > Pau > Pessac > Mérignac > Bordeaux > Niort > Poitiers,866.421
22,,,30.2238,62.0,FQ2SCzAgFx5CHzVBXob3Vk > BxhtDTBXWzANcunBJdc9oL,Reims,2021-01-08,Reims > Reims,0.0
23,,,59.861000000000004,40.0,8MSiPvv7dSM5YzxsxEdTLd > dUvbfY7gcnCwpJEwJWfyyj,Reims,2021-01-08,Reims > Tourcoing > Roubaix,348.099
24,,,75.24399999999999,386.0,DHeccyUNuzPYmU3BqcuoGB > BdFWB3wmAgScqoPPqzAFP6 > MMr9uBRS7oN6TJzzQWCp6B > F9USToBgNzyugzR64pTR9Q > NJccUXRA9Qrexo6fn3qgeC > 9ZabRF4z6N89k66pVKLvnz > LiF5hZ3SSvAUE7oUUrSdYX > hwsEabidVA8jHiyrwYxR9n > kzJt7brvHqaEFEiuNmzANV > g8twUbVGhBfqF72iyqvSvD > aSMF3r5NBbwdgtsDZMyZJZ > BiXwfyX6JfNzSNbfhrVoJi > fQHX9QTpA7DoCHN9NCMvBs > AM4hJ5ozNuYs3ruXHab8GQ,Reims,2021-01-08,Reims > Nancy > Épinal > Colmar > Mulhouse > Belfort > Besançon > Dijon,754.715
25,,,10.490800000000002,120.0,iBwLfjZveSJofELEdNwnYx > 3gPLnsRBP4ywfJACPGpX9n > ACYQWFTz4iMYnG373wwRFg,Clermont-Ferrand,2021-01-08,Clermont-Ferrand > Clermont-Ferrand > Lyon > Villeurbanne,279.002
26,,,58.2655,145.0,LeuLdw5snusANPNjUsCyWG > ScNXXnVzZ5hkftME3gh55b > RBj99ZaLDBdaPGtdMCAwjW > jaYuHFT2KDKrKfgpBY5dQg > SPnkHTSbr8WLGp8CUx8WEh,Avignon,2021-01-09,Avignon > Avignon > Montélimar,135.536
27,,,51.49960000000001,490.0,iCqzx2JYdK5yAtGnAqTyTG > c6Q63rVrCnbmDqWdhrMAXM > BbN3VQgKUGAVNesPDmF5c9 > 2WTFz5iDBd6dGjdppY59ZF > 6zipjtginNcXPGUVAeDX3Y > kCLW2ZpAcQegQgPk4WBpGQ > 9nemNhsHJ8TTsiqFLDJDC6 > 2QMqgPrvn9vLTjGbq8D2hg > H8syM4SojnzEF2irSuLgP3 > eWWi8KdXosfJzA6NcgHQQ8 > BjpDcHtjFpza5o9MLBfaoa > 8RLg3YVLURYxkB7FDTdVbD > 3X5TfroUJkUEoYBKPWZPfi > QhcaWzv7FNoj3q6UbzVuEP > cHrHc3LFxARoDuS79YUWT9 > mRxtv4E5ZrxfpK2iX9hybp > hud9QD7QFo7nZMRZnfYWwr > EmeHq6ZSo5n7YGqYkBjuWN > CRFWEdSJhDSrRH5TFPpEN3 > Jx4dAqdT9mZ8Ej2y8nPbYz,Avignon,2021-01-09,Avignon > Béziers > Aix-en-Provence > Marseille > La Seyne-sur-Mer > Toulon > Hyères > Cannes > Antibes > Grenoble > Chambéry > Annecy > Vénissieux > Valence,1106.991
28,,,81.18029999999999,275.0,WRCHa9gQHWpKvUDY9e8gWh > gmTvxZmmmwLf4jtc6iKYiU > V4DHukv8HxnLKQbDvwThsT > E2qvggojnVNMNs9JQjSDf9 > BrSe5QrKaGQZyfjANSBjYq > fcVkRdkvERedgQ3WqmNdCf > JVThHqMMwEVwbgA6YEijwG > gJgcMijD45JfHZCK37oTJw,Cergy,2021-01-09,Cergy > Caen > Brest > Saint-Nazaire > Angers,1089.044
29,,,81.18910000000001,141.0,SK3ZHMGM4wbUeX7BHH4mxY > jDUsL4aUk8fRBEDFyGyHDV > Ze8wPTrtT8MthMwfXKYg3P > 4fvYZtxqehDGqToGMLvj5K > UEbsRnQrgMvXMVVnu3M9Ak > 8Sy8vtGDpJ8Fz4foeXbcsH > AXCBii3S98AyaSRuX4xGQC,Cergy,2021-01-09,Cergy > Amiens > Calais > Quimper > Rennes,1232.832
30,,,75.29,142.0,dwShpocMhkKPS3aguxjxwN > FvBzKL6tk5Xey3fZyCSLJm > 2rEHAgQ9sjBZb8ubTtjZs5 > 6y6YhwVCcyK3GrnT53nLuq,Cergy,2021-01-09,Cergy > Aubervilliers > Pantin > Argenteuil,58.582
31,,,77.84779999999999,158.0,NHkA9VHawYoGbniaDtKnuV > CoRaSmPNiPQyHJSivnkZpG > V5zXFu5KJzuk4AmBW6Tefd > ScSk5qj9cB7MzxGSn3rgRQ > WhroKQmzMXX3nojNxgorKW > 7MkWCvDnAS4biwBAoAdeT4,Cergy,2021-01-09,Cergy > Rueil-Malmaison > Paris > Paris > Neuilly-sur-Seine,61.796
32,,,60.88,81.0,iNPvcgFs4zdCEGank7mjsE > iaHb7ChtohDk4VxADwpxUT > e7EsR8Be6JgpSVXCPcyVtm > jAK9dGtnMVYqAnZrQ7jdpf,Cergy,2021-01-09,Cergy > Courbevoic,41.416
33,,,80.75819999999999,388.0,b9GVMZoXUEmozrMKt4rFd2 > ZSaRqBmXUipggxBPreWd7b > 7h3UH7JgTFppW2Nj6DXVRP > Na9LNh3V3Tt9GCBCthmxtV > BbqgaE4o3iNXXxNkf6WasR > SzWd7u67MZ47ScqXR8yaQo > F64rPdcXDX9BGqRRUtKEue > jXKEiwnYG5NtuzQnBXke9L > Z99mSoePfrJWhznXehyfxB > nULiRCxzqsg5pctBKAsgeZ > bKhKDdhMgxM2PnQgyVcMhc > JiNGHZWsy4oPFmykHRLPGe > ZjUu9uJtvuWXc6RKGvknSn > gwej55AbUJjFsvDzwJR8zy,Cergy,2021-01-09,Cergy > Sarcelles > Le Blanc-Mesnil > Aulnay-sous-Bois > Saint-Maur-des-Fossés > Orléans > Tours > Le Havre,680.622
34,,,80.2233,304.0,aLrFh5knronATVWgEWy6rf > MMXxBTmhRC5pp8vhzQP9ts > EBVG4G7R9qMaZ6R8tS3PE7 > AWuk9DTqCrZkCz8Mhv86kY > MdihgfNrmyPetNtSxjPmcj > 7YhURKbQeeX6qtQXNA3pYD > VEaCKSJA9AktvsFKk2UGDt > 3VKxjC7MfFftR5BDwkh2Xg > D6GRR3QdRjWKKRzExzfLHN > 9YHDkHGeifECooKA9AK2Db > KkVsCPKeqxFViB36vrwSXS > 2hxdmdT6grK72fW3kzdmHv,Cergy,2021-01-09,Cergy > Levallois-Perret > Maisons-Alfort > Créteil > Ivry-sur-Seine > Boulogne-Billancourt > Versailles,91.55
35,,,79.44439999999999,132.0,CKhAcRN6cGn5HfG2xBxrtH > 6GrwbpyGHht8sExjj4tJCA > M9cXHfkgoFgiD7C4yrxWTd > TU4j3stpHRz8HayK3dUiNu > jSMiNH4vvd3JaUmDFmYA6B > K5S3VSMuCLwi8Ah9EHrQRa > oMMf3riPz2vcLekC7S4zqU,Cergy,2021-01-09,Cergy > Paris > Antony > Vitry-sur-Seine > Meaux > Drancy,152.876
36,,,46.336400000000005,101.0,2sKaJcjF6i9zxDyna4kdTP > 72xZ4rVTU9fHEjtXp9Qojf > PfXUGNf4dPrq83HvPF4Sqn > LxNCi4s33MMbjMdEiJrC4V,Cergy,2021-01-09,Cergy > Cergy > Carrières-sur-Seine,43.162
37,,,64.34210000000002,86.0,ByoCfpEoquD57ZdjqGDRrs > 3EZDvpzw5DdxXyJ66Py75J > ijCCjvhqZRmBvjPvuM58sM,Montauban,2021-01-09,Montauban > Niort > Poitiers > Limoges,672.238
38,,,71.584,123.0,3JDmG6tuEmEYbkmsfjAENF > Bym9TB5maC8uy9isgcdzVF > TpJkgeRpfpdcJWUGpkauSk > KFkU2mUxA8driQAvLuDgGt,Montauban,2021-01-09,Montauban > Pau > Pessac > Mérignac,515.77
39,,,49.274899999999995,154.0,kJxWrDw3g4DVBSQsCD6u2r > KX9bWtCqynhDnJwZJCXGyY > FqZznUrEsfRuZfgp447v2e > esiLoNh4umJHjzjD7tm7rU > jpJZZnE9heHzLwJRPfiFyh > jmjmJpQWAJn6bwWZULVuWY > ByL7qYxqWQommRY2AxtcvK,Montauban,2021-01-09,Montauban > Montauban > Toulouse,93.062
40,,,57.481300000000005,122.0,TwT74zKVetzCMHpkk8hcqW > eN8x9A5grXwxuQzhVrRtng > niEqAHBM7h8awo9dRBNiZF > YAuF6bADkkzzkTF3mFiBYW > 27HYPxYbtEcD5V6cgQ9hor > Fpvw9NfnexSxjzLvyPWKbQ > 9aLbLcgY9rnPrPw8fMBg83 > THFjpaZnqypVLcCoTYc5VV,Reims,2021-01-09,Reims > Roubaix > Metz > Nancy > Épinal,769.658
41,,,60.03020000000001,300.0,T24ckNCcMd5n7YyrRAFSFL > 78pThnYPNnAWherJpkkTEZ > 35FMdaNGfKcLN2zMo8YMnQ > DouM6YFqV8ysWAn4GNvU9K > ErxGPR3fCb5WWS7ufFp6jM > nmvnzienAqzxrAMESH2UEY > F8nJ8DkkBxBdTXP3ZfBttv > V8GBhWdewQJRHPqct83RJ8 > L3VF73g4gqDa9q2znrtfoQ > 69nSEySMNN8gzxSfMfhsQn,Reims,2021-01-09,Reims > Reims > Troyes > Dijon > Besançon > Belfort > Mulhouse > Colmar > Strasbourg,809.548
42,,,57.2075,148.0,UuJ9bTVSUQMTD7okPUGxvp > F2bdgquAArB9fxqX6SAqFm > Hzyc5rdNykSbuxzzeYB3kC > g4TCi5PMT7HMhztY9FeuAj > BRvRkASaymKXRtPz22G8ZU > FZAY2qWLEmvYNbEYQnhHQB,Clermont-Ferrand,2021-01-09,Clermont-Ferrand > Clermont-Ferrand > Saint-Étienne > Lyon > Villeurbanne > Bourges,556.565
43,,,30.424,428.0,JsoGkKxcgBasHfWyTLW9sT > cs2z37xJ9UVFMgxg7x7Tzv > JfXmCWxzNCVUs4RLx98zgo > FBTiXJoRESBhseZ26fzWxJ > JYSNjtxVYxmhF8h6E6QPnp > NXGiazLn47iQQ88sX6ueFS > 9QDiMSAtX64StFc8SHPMsC > 9bWoTfqXYcn2vT35VNWG6V > 7usYrqrPEzXzAPVxyRTR8a > ZZ9aRuMNBjwW69FvFa3wPW > kDW7xByduMmHdT9jYujeWq > 2a5wpWqD6H2nJkUCmvQS2F > XGvBAnjRCGGeXhjzkzE5fn,Avignon,2021-01-06,Avignon > Aix-en-Provence > La Seyne-sur-Mer > Toulon > Cannes > Antibes > Valence > Nîmes,642.216
44,,,67.3702,588.0,i2hDAAVKFSSfeTesKgY2Rf > ZFaifUzKiLT9ojV3mb2q2A > CrEYKvUES92PhwKeUNW2wZ > JeMub6DKXA6JayGZgcTTDH > 8LRRd5LZdUPBtjBdymmibV > jttVmyWPNZrTioS8RSHeTb > nNt5BBn6q93iDqpsnvDieD > FFSySs2ZKF2y9QjvRS5LTn > kwyYwT3YwZ6vkz3ZyydtGN > 9mz2p3AapeHoGNCSPMMXSX > H7gY3xzr6zc8JeVC7knLd2 > iZq3sGoxswLjEs2XWgeYBF > FXeCbyJ8iFdt2kvF26yLh5 > b2adm8pcAsYWYthCQEAEJA > WCdRraJQYPaQNimSzRdfDM > CE9ZbnJ26qtArsa4qPgccj > SnWGZA7YXqwXBazjDaNAhE > d2tHicDqbaEngyXkwiRYuo > ENthN2tujvGm3XHvJMxjSj > NDmEKcX47MJp7XomJesrtj > m6Ch64QZ9R9p8ZFpryPfYb > hwzxF8hoE2iJ453xEayQew,Cergy,2021-01-06,Cergy > Amiens > Calais > Rouen > Le Havre > Caen > Rennes > Quimper > Lorient > Angers > Le Mans > Orléans > Courcouronnes > Antony > Issy-les-Moulineaux > Rueil-Malmaison > Nanterre,1474.83
45,,,74.0866,236.0,6bRULCEbm4ZyHQRsmXtkjj > Yp2NiT8giXsiJqsRd9tB7B > hBUeDVWdecgndkhntCSkV7 > ek5WF5sKKPAhvhULZ8pepn > ZAkLhEs7X6F58bcZUQBtSK > a8MaQLjME8u5sJtdZESS6z > RZZsob2gNDqqtgCESZ7rsL > i3UUYqVurneXct9irZC2GF,Cergy,2021-01-06,Cergy > Pantin > Montreuil > Champigny-sur-Marne > Drancy > Sarcelles,87.264
46,,,79.29729999999999,461.0,ZywYNdr4XrypNEvFNNWt3v > PeLq4xpCSvZa4eH6tnWpnT > iMrK7yDwqmRnvVBHYpBPoi > aRzNYYnpJAVbFysFBWBCLf > ndBTBGgkntKrdkricYdNQV > HfA6ufzfJ29yDPhH26Ztrd > 3ErXWMi6xCf253FUsvSnxF > PKxUpdK2ZbFzunUG82fckN > AzSvtRY9iMaZCSsYxzrmgD > 5MamnNTCvTgGyDtEAESrV5 > 3QmcUjMtXm6VvPScLQSyTF > UUnavZBfSeNK3n5aKZovFS > LxZ9eTzQkyn7mkDvnuYsbV > GgqgB4MLeidEwVRSdPiUbw > bZatpsxgkLNsh7zHjHg2iV,Cergy,2021-01-06,Cergy > Carrières-sur-Seine > Clichy > Saint-Maur-des-Fossés > Créteil > Maisons-Alfort > Ivry-sur-Seine > Neuilly-sur-Seine > Courbevoic,85.423
47,,,76.7702,300.0,HCMjGpnvWkKJ7BFxxwW5fL > MGxcY3tiJcfxGq4BodMD4T > iYvgsKAmtbVfznKPVc9EbH > L8Wqj295NCn2P8fTvgVw8r > 9Rks79F3sEDF7THxicmNv2 > VD7grnwRveKHomjvy9SzJi > gqCByKhfo3zterQZZ39tk7 > LTurFxZ7WMqJP3Th8viMdy > jVDiLvy26mWuKAnvSDbE2o > BATYDRLgAvd2SgjjmzhBXs > mQGk9H7wFaykrWgwPgtkF9,Cergy,2021-01-06,Cergy > Cergy > Épinay-sur-Seine > Le Blanc-Mesnil > Meaux > Beauvais,184.301
48,,,57.938100000000006,280.0,RBtjbY4iALLiVyzjHbpnxR > SgbZanKeQx4FHQTrcnUZLm > Pj2QBdyPf7nqkYFZLz92zf > Bgbc6LPiX4dnyNWAARJLEo > nK4K3guYyRgHpnyEodh2AA > FVLWdaqEqQKcmnMetrsXq3 > ExHGkoxApwNRe8maEYnDA7 > m3QiPT9iiNHFysshzrCytK > 2vqBGXNKxxYVMWCGaaJFJe > PTUAzrTTZtBoHdSQJhmD2t,Montauban,2021-01-06,Montauban > Montauban > Toulouse > Bordeaux > Pessac > Mérignac > La Rochelle > Niort > Poitiers > Limoges,854.698
