,truck_id,duration,fill_volume,n_units,orders,from_warehouse,route_date,stops,total_distance
10,,,81.07600000000001,295.0,4vivyYSEsA9zjxsar7jHDW > gRFh9Yd6rHeJmh9pbQUUPM > BKYHJjXjPYuXwg47pHWvgF > bsKadATKvK8v4TFcYxkiTv > Pw694npJvY2DfSyHAAVKNS > Wf6kV263vq7rR4pwWyzB4h > m4d7yEFCiyDLDszcHFdDgv > UYep9uCfUkd58tGS5hqzVb > CrNhsPL6dRrhWySCmhkiEd > V2asDVLFa9o3GZwvxUEZEU > aXUF97ewuPCeVR8MsZnv9S,Cergy,2021-01-08,Cergy > Carrières-sur-Seine > Paris > Montreuil > Maisons-Alfort > Ivry-sur-Seine > Issy-les-Moulineaux > Boulogne-Billancourt,82.858
11,,,73.3262,164.0,jv5VQtS2nqMxMKReoA9hqa > FrsYNjCXEeNCvLaUw6eWB3 > VGW6jzgqWUVXi2JZcaev8W > evkrrX9cp5WWcPJw3Nmm3b > C2ijNHpgdQ5RrLoiRLRAxa > WWyM6RGSRWkkhmuvsMs6vm,Cergy,2021-01-08,Cergy > Beauvais > Calais > Boulogne-sur-Mer > Rouen,474.996
12,,,80.60699999999999,266.0,Vu2DgabetULLkMX2ijWDyE > nCFxxuw6NvLyV7GLjGQJ3D > JVWTnZ75XYQciYm3o3Qo9s > YBmyBqbaLdyVkE8v6EogxG > 8MSiPvv7dSM5YzxsxEdTLd > mz6yJynd6EzWaSbKFHXwQs > 95BtAnWoKm6eouXxwwGjAM > VmYWfzs2NpfDZ4kVgmoZxi > GfbeRTJxvQaPLLzLYV6ucc > MmN4sZXRSEU8YXJAiw8ZAb > dvhmMTTUKShHd37AfKdwfb,Cergy,2021-01-08,Cergy > Roubaix > Roubaix > Tourcoing > Dunkerque > Amiens,494.076
13,,,67.7606,95.0,7YZS87Fp5ip6yG3KHv9AFg > a247hUB8jvN8z7mJCbz9dq > dUvbfY7gcnCwpJEwJWfyyj,Cergy,2021-01-08,Cergy > Lille > Roubaix,402.582
14,,,74.6173,503.0,9Z422vkDdXfTKb7uCwBEz5 > RELQsSM6sVbkPDyFiTN9dB > A3dGhxLNCkH7hsQ79AoBLe > hgJg3pHoMGAEyvqNJUw5rN > VxVfzrEEHJA8xvP6QHcDZG > nkzADjhHVmXMEk96MpWR52 > 7s4fAKaJM7ozTnkceiPUTY > BLJGWNwtgkQ8zLk6Pj4KM7 > fhKJKrxMHJ9fkzJtA8PEWe > NJEenWG8Xt884YNMBTNbUj > WfE6FxsB7BCQ4eP5Q7eQuv > EwNFftVMQti495zcCrGKu3 > NUGcBbbJkquJ6sUTbvV9J9 > 8D2PtEF6ZV5reDHyKjbXHu > ABesfqcEhdqEqfrY6utXVZ > D46mEmtDz4G7UFnQwfupS8 > 4KGawcTdszR5pzYruvLUR4 > Yb32Pi5mXTfajyMcroXavd,Cergy,2021-01-08,Cergy > Nanterre > Courbevoic > Neuilly-sur-Seine > Clichy > Épinay-sur-Seine,52.841
15,,,78.99960000000002,580.0,EWTt7Vm6wgUT9JDaCTxvEZ > HUiFRWsB4hoJmtxyFh7XPi > Wv5eZLfyTENgDpvty7owgi > FeMS7fJH7sKDdzvEfyyERV > BAKfDxfaV8V5CUmrXJmjLE > 7xwgbHV84N7TN3uyRFTfCD > LwXnVxWr7usT7iqBpUdW9j > Giq8RQAw3eaonNHpGb6sUZ > F4aqNfJB4yHrjLNPRMGJmw > U8no9pKnTNhxyaJ3WZnQBc > 8EXFi4eyESHxKJZ4QuiCqr > MM2vNCAPZM9dUCzHJAdw7L > Wys5vfYRHyR2C9omuoz4qP > T6pUVVryzCpn2opfUE7U49 > JZdhNkyMgxtA746T6qeruu > 4hkaxXHDwaAVaumQJHH4Qg > R4SUge4hgk3aXMzNFZ42Tk > 5Vo7HDui55pWUazCnawTSR > ELzjU5pqtCRgfDsA3ZaTxQ > HBBsFvhhcu38AbXpVqdxx2 > UpQFUss6h9FdfYCdXuGfsQ > abFPxmDwB8nFRaNR4NpSMD > nGu5ucZdtyj4MpccXTgdSN > QVbaDAFZAABZEK6vXGZdBo,Cergy,2021-01-08,Cergy > Versailles > Courcouronnes > Créteil > Saint-Maur-des-Fossés > Champigny-sur-Marne > Levallois-Perret > Colombes,121.176
16,,,73.6002,438.0,HhhG6MVGfARnfRmPjB9jWE > jFTxtQEVbCkkm8a28jLXUZ > J5oHXGhwWkcEwBsUKU2wBo > n5fM59nKkVoNu3LNvwZ9ak > Eve3ycBHj3Y6UuLhZwdHKp > mFVCAmmRHnEkar9kLWDBez > ecCPAc6fsLvgYh8oAyZV3s > fcr2W9NJDFAzSgMPtG2kwr > UpQKov2EFwd2yFsfcSSVhk > YWZigEQajCAM3duPBhiZSo > 6UPAxAUNTHA6T3KEt8SKAJ > 54A6mDE8T9hVF3B4L47ZHY > WT9cPjs2FiRo59qRZu3ciN > fWRMvnqrLA2fZxnLwe4rnR > f25qwqGhDuopZDVq8CNTKL > 7GUcdfK7ZbDXbmLQNx7S8e,Cergy,2021-01-08,Cergy > Argenteuil > Pantin > Aubervilliers > Saint-Denis,58.786
17,,,75.8518,281.0,bKxTxFMawkqMwyQJA6LyTy > SB7cB4FwbPUqsbU7wyNVjL > eHTpWpAAP3uXBnYAbFCj8R > bmF7zcruYjYiCBqJa7UTvH > UZLfzrgke4QV9rSMdUivHK > QtpeSutJrzrNE5DWQhFoCV > 53kTAjj9VS4K44zfuNPyJ2 > HH3Qpfi4RmEDenEJXBK3Ss > 2fpHD68tpq9Ej48eoMatnr > fipLR9swA3jnW7sNbx3ALF > ctkAbd8xYyVcMS3RfXE4K6,Cergy,2021-01-08,Cergy > Rueil-Malmaison > Antony > Orléans > Bourges > Tours,586.94
18,,,71.65050000000001,549.0,QQnQAqQQdr77ZRxQjRXiH3 > YjLtQSFidrDA4YQ7hEQY9k > joPCUhmKCTcanZHN8G3znV > 8LAxUWk4GDstzSWtMWfp8R > ft9SXXnjk6QRjKiBErGNCV > mzK3wZaxzzeactUAVwaMTP > nguAQTA3YgTEzvdaKjEXE9 > Mx3fQdkVPUZvEboFyVUDAC > GaY5uPjmUiEpCHgSPRTiUq > jhNx34j8fYFoJvxtsEbpd2 > 3V4PDfdWCiJJbFB7YYkcqa > VqwkmQMkioXYFRGHhRTzhP > 4yaJgYPiGmrFwfRB3HTvUE > 3Xgt2cxCvAhxEFqnWCZPza > UtEEdYhVumJeGLqWNUyJ8V > bAZbeBnhS2aEjYnkLzXc2c > 7keMURAbbZxSvhkawXwzNE > eJhxtrzgf7JRZ8JJD6xSW2,Cergy,2021-01-08,Cergy > Drancy > Noisy-le-Grand > Meaux > Aulnay-sous-Bois > Le Blanc-Mesnil > Sarcelles,133.474
19,,,32.9972,115.0,VmJ4HdbcHATypsNaZWxQvD > PstQTDgHH65LJXPLcbxgC9 > 4xLPgjoJJSsz4BGrZjjpBv > 5VJAvcPXKZ3FvHY8x5mrST,Cergy,2021-01-08,Cergy > Cergy,0.0
20,,,57.71110000000001,240.0,QKqAA5rKqkKQV7o9Y6UU88 > cxhBjvzoegoYVKRd4PKcZq > 54LYvCKKtaVWdsDz7q3ZwA > YYn9yFwAoK4p4Pi2cDqMHx > PSWybUNhn4sajpG4x2Pd6B > PFioepmqPEosnmExEa3eHp > dim6fxGFE2dZAyKAgUddhy > WUUSo92ftamiPJij9kjge5 > NjaheDd66s6zAoEQvUxhgM,Montauban,2021-01-08,Montauban > Bordeaux > Mérignac > Pessac > Pau,516.504
21,,,63.63750000000001,140.0,2EJwmP57r5sU9y9SRBnq9i > oQr85EVSPxudCncDoxYQNg > 6NNSCUWN4i9v7iPbEAbnuG > Eg39pYRog97FYmpoQoVGmr > Kx5R2Vj7oyaMSrNKfgExBS > V8GcXYmnQgQmPmqL9aQzfz,Montauban,2021-01-08,Montauban > La Rochelle > Niort > Poitiers > Limoges,743.961
22,,,51.74009999999999,162.0,6hbvksXTPDywi8CV7sPrz5 > LuY8QGzu4Q6SSndSsRkgJQ > GDhuTcBnr9xdRhFb2jLYcW > Pkc3rGf2hEKGX2gQMY6AEJ > fP3qQVrJaEmoKu352fASSb > C4D6YyyWxkVWoxrb6yU6Tt > 299k9wuGRxooUSc8oaDTKR,Montauban,2021-01-08,Montauban > Montauban > Toulouse > Perpignan,393.899
23,,,69.5668,119.0,bMfkB8qjcXDuCzjQQuUihB > MMr9uBRS7oN6TJzzQWCp6B > F9USToBgNzyugzR64pTR9Q > NJccUXRA9Qrexo6fn3qgeC,Reims,2021-01-08,Reims > Épinal,429.266
24,,,77.32169999999999,612.0,AZDi5yK4EVXM6wui5z9fQa > FqC8fefmKSH3HxCLbAUSko > aSMF3r5NBbwdgtsDZMyZJZ > BiXwfyX6JfNzSNbfhrVoJi > ebcd8VKbUAmpSGscM98dBz > fQHX9QTpA7DoCHN9NCMvBs > AM4hJ5ozNuYs3ruXHab8GQ > inrLDJFR9LR8MsWtSHxyyn > g8twUbVGhBfqF72iyqvSvD > hwsEabidVA8jHiyrwYxR9n > NAUaEWK9abZv7ipBYyeuzJ > kzJt7brvHqaEFEiuNmzANV > jwNLLeYAkS43UFghAF3R3t > LiF5hZ3SSvAUE7oUUrSdYX > 3HEpZswXCYDnaz7gcBGY4S > mzjWCsm9JkW7v7NyHJxNfT > 9ZabRF4z6N89k66pVKLvnz > 5W6arB2qugJxAudvtSsnL9 > b6a9FWUbD3vKTGZ6oLqGoe > PBUZdPvHcszWDQHpcgEp8r > cvRjYkaUpGyhvrtKnThRnz,Reims,2021-01-08,Reims > Troyes > Dijon > Besançon > Belfort > Mulhouse > Colmar > Metz,766.201
25,,,33.005,63.0,FnHEF8ehJTiktV57tftESK > DHeccyUNuzPYmU3BqcuoGB > BdFWB3wmAgScqoPPqzAFP6,Reims,2021-01-08,Reims > Nancy,338.362
26,,,35.8803,107.0,FQ2SCzAgFx5CHzVBXob3Vk > KP5azrYw8fJ6JUAao5Y7uS > BxhtDTBXWzANcunBJdc9oL,Reims,2021-01-08,Reims > Reims,0.0
27,,,29.5257,121.0,Xi5rhiK4YmEe6s4Y4XcbPJ > DPD7qw59kukM9mmyn5LbsU > 4JCyoZCMvYGypfebzVs5DY > EhT59SBCufHWAavJtGtQgr > VUFufc7pykujacmqcViouC,Rennes,2021-01-08,Rennes > Angers > Le Mans,332.079
28,,,70.1812,369.0,C7q3Tk33RCrEdo5z4u8QKx > MYtpJTiaZ2waivKhCmHHhq > YFnrtdw6hXeCGpoTGC3PFE > bC6UcsB3dSzUTPSgyRU49X > ib7iacbtYyA6W2tB9iSkY4 > cnrNhdSTJtWKwZfSG6fgi4 > eJAPsbgNRHrrnznCH3VtaT > 3gH5bALVJfUH5GXk8NwdVn > EcWaTXCQH9qtuiHfmKEZJq > YPovPoiQquhe6FQRnXZhHs > 4T8oovJmSqczLu3hnadgh5 > aNXFg7say5CxmVJ38Lg9kj > Kp8cwHk42skKBNRAYffDFQ,Rennes,2021-01-08,Rennes > Lorient > Quimper > Brest > Cherbourg > Le Havre > Caen,822.299
29,,,73.4755,238.0,CWxpXsBkLsceLKMS4om6Rn > 5b8AgC8YqGFzxwdL4wK68Q > fUh9atnuQAKSbYaws8ZQPG > GSTQuqVks8LQFYDKDqhZbW > gSpcq2RkDXdjyAZwpL6yfz > g7JvdYwzWEAu5Ad43s7zr8 > ZLKCAZKcqkfSCXkEjrgRoa > 75fnycHBZuR3J7T8eLnUCS > L7Uyk6nWAj4JqLBBa9WPQM,Rennes,2021-01-08,Rennes > Rennes > Nantes > Saint-Nazaire,250.981
30,,,72.8357,300.0,QChcGLqYUk9DVKChQ5SsAV > iCqzx2JYdK5yAtGnAqTyTG > UuJ9bTVSUQMTD7okPUGxvp > SDjeUXtHutuA8VNaCozQg9 > BZ5zhC3whUvS7nRn8UzZb8 > 4Z6BPbfgQCYLtU2eoaEu9V > Hzyc5rdNykSbuxzzeYB3kC > 3uZ3hoZKSyQj2qESwYXUhR > g4TCi5PMT7HMhztY9FeuAj > CRFWEdSJhDSrRH5TFPpEN3 > W7xvMQgBMu2QndDjN9RbGf,Avignon,2021-01-10,Avignon > Béziers > Clermont-Ferrand > Lyon > Vénissieux,753.922
31,,,80.5974,114.0,jhQYLLnAqL2noSUEgsc2QB > Jx4dAqdT9mZ8Ej2y8nPbYz > E2hBbKWLKsVaprrFzgTdUW > BRvRkASaymKXRtPz22G8ZU,Avignon,2021-01-10,Avignon > Valence > Villeurbanne,404.305
32,,,71.0737,236.0,A3v3w39SJMJd4arBBkVU6T > hud9QD7QFo7nZMRZnfYWwr > 4Gfe3wNiuKkgX6f8Ku6HNu > etFnRFWVus2dAPHfTX8dVL > EmeHq6ZSo5n7YGqYkBjuWN > bWhAiLkPPTWWd5DejskocN > cHrHc3LFxARoDuS79YUWT9 > mRxtv4E5ZrxfpK2iX9hybp > ZFN87F9yfkNSYUnZuRDZDi,Avignon,2021-01-10,Avignon > Chambéry > Annecy > Grenoble,484.948
33,,,58.3556,162.0,LeuLdw5snusANPNjUsCyWG > ScNXXnVzZ5hkftME3gh55b > akNUiZtLQrCncXPbNNUuyh > R48JNkX3NrM7mvksn4AxfX > RBj99ZaLDBdaPGtdMCAwjW > jaYuHFT2KDKrKfgpBY5dQg > SPnkHTSbr8WLGp8CUx8WEh,Avignon,2021-01-10,Avignon > Avignon > Montélimar,135.536
34,,,70.8073,523.0,c6Q63rVrCnbmDqWdhrMAXM > BbN3VQgKUGAVNesPDmF5c9 > 2WTFz5iDBd6dGjdppY59ZF > 6zipjtginNcXPGUVAeDX3Y > Vc4t4zWtkN5snmVCwaMNCJ > kCLW2ZpAcQegQgPk4WBpGQ > QtkSzSCNeKGigKjwRPVm9m > 9nemNhsHJ8TTsiqFLDJDC6 > 2QMqgPrvn9vLTjGbq8D2hg > H8syM4SojnzEF2irSuLgP3 > eWWi8KdXosfJzA6NcgHQQ8 > BjpDcHtjFpza5o9MLBfaoa > gdUEp2d4oeFRfrv4nfby8u > 8RLg3YVLURYxkB7FDTdVbD > 3X5TfroUJkUEoYBKPWZPfi > WAMYRCc6jqZwLnLtqAWHXn > QhcaWzv7FNoj3q6UbzVuEP > 4dpXVNkNd8tMsKGYZUTUAk > a8KzNTbe3GHZJe4wYZJLuX > SaZTLRbMwfuRkd72UMLqFT > F2bdgquAArB9fxqX6SAqFm > aPrpsWd8wQs3jXKiww2KXX,Avignon,2021-01-10,Avignon > Aix-en-Provence > Marseille > La Seyne-sur-Mer > Toulon > Hyères > Cannes > Antibes > Saint-Étienne,726.9
35,,,79.3386,117.0,9bKk7LFbRyeFT9ri5f6eCT > DTRx76E3jfVK5sA6d5kL36 > GsE2JyVK3LVAsZPZvaaxTQ,Cergy,2021-01-10,Cergy > Boulogne-sur-Mer > Beauvais,382.714
36,,,79.25139999999999,274.0,fw3FVgrunPjKzxTUctrkkr > AWuk9DTqCrZkCz8Mhv86kY > MdihgfNrmyPetNtSxjPmcj > ATTqmhtt8h6vc8Mof9GeQ5 > 7YhURKbQeeX6qtQXNA3pYD > BbqgaE4o3iNXXxNkf6WasR > SzWd7u67MZ47ScqXR8yaQo > M5S6zubucCS9dXXyzZtbqU > 4bCs2TBkEm2xacbChmUiPQ > 6GrwbpyGHht8sExjj4tJCA > 9hqKa5JCvBWv5AcpJRVkEP,Cergy,2021-01-10,Cergy > Montreuil > Maisons-Alfort > Saint-Maur-des-Fossés > Courcouronnes > Antony > Issy-les-Moulineaux,118.317
37,,,78.15530000000001,215.0,dVWX9RVpL5KAxG2ver6s8h > fTYXwrpQD3b3AhuCjBro6H > hQK4g8iTDzSVDppcJFa6y9 > F5UX8ab6wDPX4Sunx4GuTQ > oLGyu3dvJiYGxstHGhVeKj > TwT74zKVetzCMHpkk8hcqW > aKVgxsX8xQJYKZ45EJuKT8,Cergy,2021-01-10,Cergy > Lille > Tourcoing > Roubaix,408.402
38,,,80.8826,188.0,SK3ZHMGM4wbUeX7BHH4mxY > jDUsL4aUk8fRBEDFyGyHDV > cZZbtMUhVmaaXUeGYHxndj > Ze8wPTrtT8MthMwfXKYg3P > FyrLQUXeFCU4un3uz68t8V > 9yhwpeXV2XRHrZ3phBhW5m > 4fvYZtxqehDGqToGMLvj5K > FH7ejjkRbE3Ag87SwqWhLF,Cergy,2021-01-10,Cergy > Amiens > Dunkerque > Calais,475.21
39,,,79.56509999999999,690.0,QqPFXMMzN8yLX9Vt2orKmN > ZSaRqBmXUipggxBPreWd7b > K5S3VSMuCLwi8Ah9EHrQRa > oMMf3riPz2vcLekC7S4zqU > 5eSwAJyrKBZxdXg6dJypYT > dwShpocMhkKPS3aguxjxwN > NH5LJwqSjro8YLPXAciTtg > jMQ2Z4JHkUvS7SjsKPU8yz > KkVsCPKeqxFViB36vrwSXS > DJb2HwT7pZFs3SEfgAwqHK > E55RtrwNMXXHtnxqyax2Tz > DVgzNSrijh7yb5iYbZ5Uvo > UZGDwcD6KTeYrDKQMRjCdC > 2hxdmdT6grK72fW3kzdmHv > F64rPdcXDX9BGqRRUtKEue > jXKEiwnYG5NtuzQnBXke9L > Z99mSoePfrJWhznXehyfxB > nULiRCxzqsg5pctBKAsgeZ > FZAY2qWLEmvYNbEYQnhHQB > bKhKDdhMgxM2PnQgyVcMhc > JiNGHZWsy4oPFmykHRLPGe > ZjUu9uJtvuWXc6RKGvknSn > 9sDbFz9a29nzKtNSCn6hAf > 8zp6d7EhdiWZp8VsPUeq9C > ETPk6yL8LvdYw2cxRzNLy6,Cergy,2021-01-10,Cergy > Saint-Denis > Le Blanc-Mesnil > Drancy > Aubervilliers > Boulogne-Billancourt > Versailles > Orléans > Bourges > Tours > Rouen,720.702
40,,,79.3217,174.0,D6GRR3QdRjWKKRzExzfLHN > DtWUtyrL9GX5GHs8pSabXt > 9YHDkHGeifECooKA9AK2Db > M9cXHfkgoFgiD7C4yrxWTd > TU4j3stpHRz8HayK3dUiNu > VEaCKSJA9AktvsFKk2UGDt > 3VKxjC7MfFftR5BDwkh2Xg > m8bGi5KaACxQT8N9fHCZw6 > DNR3xN44cNwdcu4fJTycDz,Cergy,2021-01-10,Cergy > Ivry-sur-Seine > Vitry-sur-Seine > Créteil > Champigny-sur-Marne > Noisy-le-Grand,92.493
41,,,78.4824,202.0,CjgKy6PLGpRNGc4e3mZidN > WhroKQmzMXX3nojNxgorKW > 7MkWCvDnAS4biwBAoAdeT4 > FvBzKL6tk5Xey3fZyCSLJm > 2rEHAgQ9sjBZb8ubTtjZs5 > kmaBE5wead9vfGPeWUZ3CY > jBD78Pw3SMAsFAt2tmpWun,Cergy,2021-01-10,Cergy > Neuilly-sur-Seine > Pantin,61.226
